trace_file,num_of_steps,success,done,total_reward,error,early_stop,total_prompt_token,total_in_token_accumulated,total_in_token_message_accumulated,total_out_token_accumulated,total_history_token,total_hint_prompt_token,total_hint_completion_token,expert_difficulty,category
fixed_916.json,5,0,1,0.6666666666666666,0,1,554,3532,3532,62,1091,,,6.073,beauty
fixed_917.json,7,0,1,0.6,1,1,554,5719,5719,125,1241,,,9.473,food
fixed_918.json,5,1,1,1.0,0,1,554,3326,3326,70,999,,,6.073,electronics
fixed_919.json,6,1,1,1.0,0,1,554,4635,4635,82,1115,,,7.673,fashion
fixed_920.json,6,0,1,0.6666666666666666,0,1,554,4157,4157,75,966,,,7.673,fashion
fixed_921.json,15,0,0,0.0,1,0,554,14570,14570,370,1283,,,33.173,fashion
fixed_922.json,7,1,1,1.0,1,1,554,5389,5389,106,1067,,,9.273,food
fixed_923.json,4,1,1,1.0,0,1,554,2408,2408,51,979,,,4.473,electronics
fixed_924.json,6,1,1,1.0,0,1,554,4599,4599,85,1103,,,7.673,food
fixed_925.json,5,1,1,1.0,0,1,554,3469,3469,66,1077,,,6.073,fashion
fixed_926.json,6,0,1,0.0333333333333333,0,1,554,4029,4029,79,940,,,7.673,fashion
fixed_927.json,5,0,1,0.6,0,1,554,3950,3950,74,1286,,,6.073,food
fixed_928.json,15,0,0,0.0,1,0,554,15793,15793,219,1266,,,23.473,furniture
fixed_929.json,7,1,1,1.0,1,1,554,5411,5411,114,1235,,,10.273,electronics
fixed_930.json,7,0,1,0.5,1,1,554,5618,5618,99,1104,,,9.273,fashion
fixed_931.json,6,0,1,0.8,0,1,554,4088,4088,81,953,,,7.673,furniture
fixed_932.json,4,0,1,0.3333333333333333,0,1,554,2402,2402,53,972,,,4.473,electronics
fixed_933.json,5,0,1,0.8,0,1,554,3503,3503,71,1054,,,6.073,food
fixed_934.json,6,0,1,0.8333333333333334,0,1,554,4305,4305,83,1003,,,7.673,fashion
fixed_935.json,5,1,1,1.0,0,1,554,3373,3373,64,1001,,,6.073,beauty
fixed_936.json,5,0,1,0.8571428571428571,0,1,554,3280,3280,64,958,,,6.073,furniture
fixed_937.json,8,0,1,0.0,1,1,554,6829,6829,122,1264,,,11.073,furniture
fixed_938.json,5,1,1,1.0,0,1,554,3454,3454,75,1037,,,6.073,beauty
fixed_939.json,4,1,1,1.0,0,1,554,2531,2531,49,1028,,,4.473,electronics
fixed_940.json,4,0,1,0.2,0,1,554,2315,2315,51,913,,,4.473,electronics
fixed_941.json,4,0,1,0.6666666666666666,0,1,554,2407,2407,50,977,,,4.473,electronics
fixed_942.json,4,0,1,0.75,0,1,554,2369,2369,48,974,,,4.473,beauty
fixed_943.json,4,0,1,0.6666666666666666,0,1,554,2354,2354,47,955,,,4.473,furniture
fixed_944.json,4,0,1,0.6666666666666666,0,1,554,2253,2253,53,889,,,4.473,food
fixed_945.json,9,0,1,0.6666666666666666,1,1,554,9125,9125,145,1459,,,12.073,fashion
fixed_946.json,11,0,1,0.6666666666666666,1,1,554,10911,10911,162,1585,,,12.873,electronics
fixed_947.json,4,0,1,0.6666666666666666,0,1,554,2131,2131,46,834,,,4.473,furniture
fixed_948.json,15,0,0,0.0,1,0,554,18381,18381,265,1552,,,13.973,electronics
fixed_949.json,15,0,0,0.0,1,0,554,19507,19507,208,2014,,,21.673,fashion
fixed_950.json,6,1,1,1.0,1,1,554,4142,4142,82,980,,,7.273,fashion
fixed_951.json,6,1,1,1.0,1,1,554,4130,4130,82,986,,,8.473,beauty
fixed_952.json,4,1,1,1.0,0,1,554,2337,2337,49,937,,,4.473,food
fixed_953.json,4,0,1,0.6666666666666666,0,1,554,2347,2347,51,950,,,4.473,beauty
fixed_954.json,8,0,1,0.375,1,1,554,7060,7060,107,1222,,,10.273,fashion
fixed_955.json,5,0,1,0.5,0,1,554,3286,3286,63,989,,,6.073,food
fixed_956.json,5,1,1,1.0,0,1,554,3332,3332,69,980,,,6.073,food
fixed_957.json,7,1,1,1.0,1,1,554,6841,6841,107,1590,,,10.073,food
fixed_958.json,4,1,1,1.0,0,1,554,2268,2268,46,902,,,4.473,beauty
fixed_959.json,4,0,1,0.0,0,1,554,2313,2313,50,920,,,4.473,beauty
fixed_960.json,4,1,1,1.0,0,1,554,2268,2268,53,897,,,4.473,food
fixed_961.json,9,0,1,0.6666666666666666,1,1,554,8215,8215,141,1450,,,10.773,food
fixed_962.json,4,0,1,0.6666666666666666,0,1,554,2460,2460,50,1018,,,4.473,electronics
fixed_963.json,4,0,1,0.3333333333333333,0,1,554,2438,2438,50,999,,,4.473,electronics
fixed_964.json,4,1,1,1.0,0,1,554,2379,2379,54,954,,,4.473,electronics
fixed_965.json,6,0,1,0.8,0,1,554,4565,4565,80,1098,,,7.673,fashion
fixed_966.json,5,0,1,0.3333333333333333,0,1,554,4065,4065,82,1299,,,6.073,electronics
fixed_967.json,7,1,1,1.0,1,1,554,6100,6100,98,1224,,,9.273,fashion
fixed_968.json,4,0,1,0.5,0,1,554,2380,2380,53,963,,,4.473,beauty
fixed_969.json,4,1,1,1.0,0,1,554,2554,2554,60,1043,,,4.473,electronics
fixed_970.json,6,1,1,1.0,0,1,554,4558,4558,84,1088,,,7.673,beauty
fixed_971.json,6,0,1,0.75,0,1,554,4227,4227,76,988,,,7.673,fashion
fixed_972.json,4,1,1,1.0,0,1,554,2335,2335,48,942,,,4.473,food
fixed_973.json,15,0,0,0.0,1,0,554,21556,21556,252,2183,,,14.773,food
fixed_974.json,6,1,1,1.0,0,1,554,5106,5106,91,1277,,,7.673,furniture
fixed_975.json,13,1,1,1.0,1,1,554,16328,16328,217,2001,,,17.473,food
fixed_976.json,4,1,1,1.0,0,1,554,2355,2355,52,942,,,4.473,electronics
fixed_977.json,15,0,0,0.0,1,0,554,33660,33660,424,3623,,,16.173,furniture
fixed_978.json,4,0,1,0.6666666666666666,0,1,554,2381,2381,48,959,,,4.473,electronics
fixed_979.json,6,1,1,1.0,0,1,554,4755,4755,71,1180,,,7.073,furniture
fixed_980.json,4,0,1,0.3333333333333333,0,1,554,2311,2311,49,917,,,4.473,beauty
fixed_981.json,4,1,1,1.0,0,1,554,2315,2315,46,929,,,4.473,beauty
fixed_982.json,15,0,0,0.0,1,0,554,21016,21016,308,2072,,,18.973,furniture
fixed_983.json,4,0,1,0.6666666666666666,0,1,554,2400,2400,58,964,,,4.473,beauty
fixed_984.json,6,1,1,1.0,0,1,554,4245,4245,81,999,,,7.673,fashion
fixed_985.json,5,1,1,1.0,0,1,554,3642,3642,66,1119,,,6.073,electronics
fixed_986.json,7,0,1,0.6666666666666666,1,1,554,5551,5551,110,1120,,,8.873,beauty
fixed_987.json,6,0,1,0.75,0,1,554,5161,5161,84,1312,,,7.673,fashion
fixed_988.json,5,1,1,1.0,0,1,554,3464,3464,70,1031,,,6.073,food
fixed_989.json,5,1,1,1.0,0,1,554,3615,3615,78,1089,,,6.073,beauty
fixed_990.json,15,0,0,0.0,1,0,554,23995,23995,232,2522,,,13.773,furniture
fixed_991.json,5,1,1,1.0,0,1,554,3346,3346,69,995,,,6.073,beauty
fixed_992.json,5,1,1,1.0,0,1,554,3638,3638,75,1074,,,6.073,food
fixed_993.json,5,1,1,1.0,0,1,554,3306,3306,62,977,,,6.073,food
fixed_994.json,15,0,0,0.0,1,0,554,17109,17109,350,1481,,,16.073,food
fixed_995.json,6,1,1,1.0,0,1,554,4364,4364,78,1031,,,7.673,fashion
fixed_996.json,5,0,1,0.75,0,1,554,3279,3279,62,965,,,6.073,furniture
fixed_997.json,9,0,1,0.0,1,1,554,9301,9301,139,1638,,,10.273,food
fixed_998.json,5,0,1,0.5,0,1,554,3569,3569,63,1069,,,6.073,food
fixed_999.json,5,1,1,1.0,0,1,554,3295,3295,62,969,,,6.073,furniture
fixed_1000.json,6,1,1,1.0,0,1,554,4319,4319,88,1033,,,7.673,food
fixed_1001.json,6,1,1,1.0,0,1,554,4396,4396,84,1032,,,7.673,fashion
fixed_1002.json,5,0,1,0.6666666666666666,0,1,554,3363,3363,74,1006,,,6.073,fashion
fixed_1003.json,5,1,1,1.0,0,1,554,3315,3315,59,974,,,6.073,beauty
fixed_1004.json,15,0,0,0.0,1,0,554,20106,20106,252,2127,,,16.773,food
fixed_1005.json,4,0,1,0.5,0,1,554,2368,2368,51,958,,,4.473,food
fixed_1006.json,6,0,1,0.0333333333333333,0,1,554,4695,4695,80,1116,,,7.673,food
fixed_1007.json,5,1,1,1.0,0,1,554,3345,3345,72,990,,,6.073,fashion
fixed_1008.json,7,0,1,0.1,1,1,554,6223,6223,99,1243,,,9.273,furniture
fixed_1009.json,6,1,1,1.0,1,1,554,4098,4098,83,974,,,8.473,fashion
fixed_1010.json,5,0,1,0.0,0,1,554,3572,3572,64,1099,,,6.073,fashion
fixed_1011.json,15,0,0,0.0,1,0,554,10650,10650,59,823,,,0.959,electronics
fixed_1012.json,6,0,1,0.6666666666666666,0,1,554,4616,4616,76,1119,,,7.673,fashion
fixed_1013.json,6,1,1,1.0,0,1,554,5129,5129,106,1271,,,7.673,furniture
fixed_1014.json,5,1,1,1.0,0,1,554,3399,3399,75,1018,,,6.073,furniture
fixed_1015.json,5,0,1,0.6666666666666666,0,1,554,3355,3355,63,989,,,6.073,food
fixed_1016.json,5,0,1,0.3333333333333333,1,1,554,3269,3269,79,974,,,5.673,electronics
fixed_1017.json,5,0,1,0.6666666666666666,0,1,554,3379,3379,62,995,,,6.073,food
fixed_1018.json,6,1,1,1.0,0,1,554,4405,4405,89,1033,,,7.673,fashion
fixed_1019.json,4,1,1,1.0,0,1,554,2353,2353,49,947,,,4.473,beauty
fixed_1020.json,5,0,1,0.5,0,1,554,3291,3291,67,986,,,6.073,fashion
fixed_1021.json,6,0,1,0.0,1,1,554,4328,4328,121,1050,,,8.473,beauty
fixed_1022.json,11,0,1,0.0,1,1,554,13832,13832,171,2001,,,14.873,food
fixed_1023.json,15,0,0,0.0,1,0,554,16255,16255,576,1366,,,14.659,beauty
fixed_1024.json,6,1,1,1.0,0,1,554,4345,4345,82,1029,,,7.673,food
fixed_1025.json,6,1,1,1.0,0,1,554,4208,4208,79,986,,,7.673,fashion
fixed_1026.json,5,0,1,0.6666666666666666,1,1,554,3245,3245,62,945,,,4.673,beauty
fixed_1027.json,6,0,1,0.8,0,1,554,4429,4429,82,1032,,,7.673,fashion
fixed_1028.json,4,0,1,0.6666666666666666,0,1,554,2373,2373,52,955,,,4.473,furniture
fixed_1029.json,6,0,1,0.75,0,1,554,4419,4419,82,1047,,,7.673,fashion
fixed_1030.json,4,0,1,0.3333333333333333,0,1,554,2291,2291,51,904,,,4.473,food
fixed_1031.json,5,0,1,0.5,0,1,554,3234,3234,62,943,,,6.073,beauty
fixed_1032.json,5,1,1,1.0,0,1,554,3333,3333,61,983,,,6.073,electronics
fixed_1033.json,5,1,1,1.0,0,1,554,3259,3259,65,957,,,6.073,furniture
fixed_1034.json,5,1,1,1.0,0,1,554,3321,3321,69,977,,,6.073,furniture
fixed_1035.json,4,0,1,0.3333333333333333,0,1,554,2292,2292,51,906,,,4.473,food
fixed_1036.json,15,0,0,0.0,1,0,554,23210,23210,277,2416,,,16.373,furniture
fixed_1037.json,5,0,1,0.75,0,1,554,3667,3667,68,1118,,,6.073,furniture
fixed_1038.json,5,0,1,0.5,0,1,554,3497,3497,71,1044,,,6.073,electronics
fixed_1039.json,6,0,1,0.05,0,1,554,4924,4924,79,1247,,,7.073,furniture
fixed_1040.json,6,1,1,1.0,0,1,554,4950,4950,84,1199,,,7.673,electronics
fixed_1041.json,4,1,1,1.0,0,1,554,2303,2303,61,908,,,4.473,beauty
fixed_1042.json,6,0,1,0.4,1,1,554,4437,4437,85,1042,,,7.673,fashion
fixed_1043.json,6,1,1,1.0,0,1,554,4183,4183,83,968,,,7.673,fashion
fixed_1044.json,6,1,1,1.0,0,1,554,4530,4530,86,1082,,,7.673,fashion
fixed_1045.json,4,0,1,0.5,0,1,554,2369,2369,83,947,,,4.473,electronics
fixed_1046.json,5,1,1,1.0,0,1,554,3454,3454,75,1037,,,6.073,beauty
fixed_1047.json,5,0,1,0.5,0,1,554,3327,3327,72,1005,,,6.073,fashion
fixed_1048.json,5,0,1,0.75,0,1,554,3564,3564,76,1084,,,6.073,furniture
fixed_1049.json,15,0,0,0.0,1,0,554,16333,16333,301,1351,,,31.873,food
fixed_1050.json,9,0,1,0.5,1,1,554,8959,8959,128,1577,,,11.473,fashion
fixed_1051.json,5,0,1,0.6666666666666666,0,1,554,3561,3561,72,1078,,,6.073,electronics
fixed_1052.json,5,0,1,0.75,0,1,554,3312,3312,63,980,,,6.073,fashion
fixed_1053.json,5,0,1,0.05,0,1,554,3332,3332,61,992,,,6.073,beauty
fixed_1054.json,5,0,1,0.1,0,1,554,3471,3471,72,1038,,,6.073,furniture
fixed_1055.json,7,1,1,1.0,1,1,554,5270,5270,103,1055,,,8.873,fashion
fixed_1056.json,7,1,1,1.0,1,1,554,7662,7662,141,1799,,,10.073,food
fixed_1057.json,4,1,1,1.0,0,1,554,2403,2403,48,971,,,4.473,furniture
fixed_1058.json,5,0,1,0.6666666666666666,0,1,554,3295,3295,67,972,,,6.073,food
fixed_1059.json,6,0,1,0.8,0,1,554,4733,4733,96,1129,,,7.673,electronics
fixed_1060.json,4,1,1,1.0,0,1,554,2575,2575,71,1045,,,4.473,electronics
fixed_1061.json,5,0,1,0.6666666666666666,0,1,554,3136,3136,67,917,,,6.073,beauty
fixed_1062.json,4,0,1,0.4,0,1,554,2435,2435,59,980,,,4.473,beauty
fixed_1063.json,5,1,1,1.0,0,1,554,3661,3661,76,1112,,,6.073,electronics
fixed_1064.json,4,0,1,0.3333333333333333,0,1,554,2276,2276,50,900,,,4.473,food
fixed_1065.json,6,0,1,0.3333333333333333,1,1,554,4231,4231,83,992,,,7.673,furniture
fixed_1066.json,5,0,1,0.6666666666666666,0,1,554,3368,3368,64,997,,,6.073,food
fixed_1067.json,6,0,1,0.75,0,1,554,4685,4685,83,1134,,,7.673,furniture
fixed_1068.json,12,0,1,0.3333333333333333,1,1,554,13518,13518,253,1896,,,16.273,beauty
fixed_1069.json,5,1,1,1.0,0,1,554,3463,3463,82,1028,,,6.073,electronics
fixed_1070.json,5,1,1,1.0,0,1,554,3399,3399,71,1014,,,6.073,furniture
fixed_1071.json,4,0,1,0.5,0,1,554,2397,2397,51,962,,,4.473,electronics
fixed_1072.json,15,0,0,0.0,1,0,554,18645,18645,791,1556,,,15.159,beauty
fixed_1073.json,8,0,1,0.5,1,1,554,7643,7643,131,1382,,,11.073,electronics
fixed_1074.json,4,0,1,0.75,0,1,554,2464,2464,53,1002,,,4.473,food
fixed_1075.json,5,0,1,0.0,0,1,554,3239,3239,68,945,,,6.073,fashion
fixed_1076.json,15,0,0,0.0,1,0,554,14561,14561,375,1285,,,32.773,furniture
fixed_1077.json,5,0,1,0.3333333333333333,0,1,554,3509,3509,67,1074,,,6.073,furniture
fixed_1078.json,4,0,1,0.6,0,1,554,2468,2468,55,999,,,4.473,furniture
fixed_1079.json,15,0,0,0.0,1,0,554,20496,20496,250,1709,,,17.273,beauty
fixed_1080.json,5,0,1,0.25,0,1,554,3516,3516,73,1066,,,6.073,food
fixed_1081.json,4,0,1,0.6666666666666666,0,1,554,2306,2306,50,916,,,4.473,food
fixed_1082.json,6,1,1,1.0,1,1,554,4295,4295,79,1003,,,7.673,food
fixed_1083.json,6,0,1,0.6666666666666666,0,1,554,5047,5047,95,1210,,,7.673,electronics
fixed_1084.json,5,1,1,1.0,0,1,554,3364,3364,59,995,,,6.073,beauty
fixed_1085.json,5,0,1,0.75,0,1,554,3277,3277,62,959,,,6.073,electronics
fixed_1086.json,5,0,1,0.0,0,1,554,3165,3165,72,928,,,6.073,beauty
fixed_1087.json,4,0,1,0.5,0,1,554,2453,2453,51,1004,,,4.473,furniture
fixed_1088.json,5,1,1,1.0,0,1,554,3727,3727,74,1204,,,6.073,beauty
fixed_1089.json,5,1,1,1.0,0,1,554,3310,3310,66,1003,,,6.073,food
fixed_1090.json,4,0,1,0.5,0,1,554,2410,2410,50,975,,,4.473,furniture
fixed_1091.json,4,0,1,0.0333333333333333,0,1,554,2216,2216,49,861,,,4.473,fashion
fixed_1092.json,4,0,1,0.6666666666666666,0,1,554,2450,2450,48,998,,,4.473,electronics
fixed_1093.json,4,0,1,0.0666666666666666,0,1,554,2205,2205,47,864,,,4.473,food
fixed_1094.json,4,0,1,0.75,0,1,554,2355,2355,52,940,,,4.473,beauty
fixed_1095.json,6,1,1,1.0,0,1,554,4413,4413,75,1053,,,7.673,fashion
fixed_1096.json,6,1,1,1.0,0,1,554,4629,4629,81,1119,,,7.673,fashion
fixed_1097.json,5,1,1,1.0,0,1,554,3724,3724,76,1154,,,6.073,food
fixed_1098.json,4,0,1,0.6666666666666666,0,1,554,2464,2464,50,1007,,,4.473,electronics
fixed_1099.json,15,0,0,0.0,1,0,554,15562,15562,391,1352,,,33.973,furniture
fixed_1100.json,4,0,1,0.8,0,1,554,2297,2297,52,910,,,4.473,beauty
fixed_1101.json,5,0,1,0.0,0,1,554,3142,3142,65,906,,,6.073,fashion
fixed_1102.json,4,0,1,0.5,0,1,554,2317,2317,54,927,,,4.473,electronics
fixed_1103.json,5,0,1,0.6666666666666666,0,1,554,3699,3699,78,1144,,,6.073,furniture
fixed_1104.json,5,0,1,0.75,0,1,554,3291,3291,62,980,,,6.073,electronics
fixed_1105.json,4,0,1,0.5,0,1,554,2367,2367,47,963,,,4.473,electronics
fixed_1106.json,6,0,1,0.75,0,1,554,4518,4518,78,1082,,,7.673,beauty
fixed_1107.json,15,0,0,0.0,1,0,554,27811,27811,255,3020,,,20.273,furniture
fixed_1108.json,6,0,1,0.75,0,1,554,4608,4608,92,1099,,,7.673,furniture
fixed_1109.json,6,1,1,1.0,0,1,554,4908,4908,83,1212,,,7.673,fashion
fixed_1110.json,8,0,1,0.0,0,1,554,7158,7158,118,1420,,,9.473,beauty
fixed_1111.json,6,0,1,0.75,1,1,554,4303,4303,85,996,,,7.673,furniture
fixed_1112.json,7,1,1,1.0,1,1,554,5557,5557,90,1086,,,9.273,fashion
fixed_1113.json,4,0,1,0.6666666666666666,0,1,554,2242,2242,46,880,,,4.473,beauty
fixed_1114.json,15,0,0,0.0,1,0,554,15286,15286,388,1335,,,33.973,food
fixed_1115.json,6,1,1,1.0,1,1,554,4331,4331,84,1035,,,8.473,beauty
fixed_1116.json,6,1,1,1.0,0,1,554,4711,4711,86,1149,,,7.673,fashion
fixed_1117.json,4,0,1,0.25,0,1,554,2313,2313,50,923,,,4.473,beauty
fixed_1118.json,5,0,1,0.6666666666666666,0,1,554,3701,3701,95,1109,,,6.073,food
fixed_1119.json,6,1,1,1.0,0,1,554,5008,5008,90,1247,,,7.673,fashion
fixed_1120.json,4,1,1,1.0,0,1,554,2295,2295,47,910,,,4.473,food
fixed_1121.json,6,1,1,1.0,0,1,554,4286,4286,79,1008,,,7.673,fashion
fixed_1122.json,5,0,1,0.3333333333333333,1,1,554,3325,3325,70,975,,,6.073,furniture
fixed_1123.json,5,0,1,0.6666666666666666,0,1,554,3240,3240,63,942,,,6.073,beauty
fixed_1124.json,5,1,1,1.0,0,1,554,3287,3287,71,965,,,6.073,furniture
fixed_1125.json,7,1,1,1.0,1,1,554,5692,5692,106,1155,,,10.073,food
fixed_1126.json,6,0,1,0.75,0,1,554,4307,4307,79,1010,,,7.673,fashion
fixed_1127.json,4,0,1,0.0,0,1,554,2370,2370,47,976,,,4.473,electronics
fixed_1128.json,5,0,1,0.75,0,1,554,3367,3367,63,1000,,,6.073,furniture
fixed_1129.json,6,0,1,0.0,0,1,554,4231,4231,77,989,,,7.673,fashion
fixed_1130.json,5,1,1,1.0,0,1,554,3433,3433,63,1049,,,6.073,beauty
fixed_1131.json,15,0,0,0.0,1,0,554,16212,16212,488,1458,,,33.973,furniture
fixed_1132.json,6,0,1,0.25,1,1,554,4417,4417,80,1047,,,7.673,electronics
fixed_1133.json,4,0,1,0.5,0,1,554,2365,2365,48,951,,,4.473,food
fixed_1134.json,5,0,1,0.3333333333333333,0,1,554,3552,3552,79,1084,,,6.073,furniture
fixed_1135.json,5,1,1,1.0,0,1,554,3348,3348,61,986,,,6.073,beauty
fixed_1136.json,5,1,1,1.0,0,1,554,3357,3357,96,991,,,6.073,fashion
fixed_1137.json,5,0,1,0.5,0,1,554,3364,3364,77,1014,,,6.073,furniture
fixed_1138.json,4,1,1,1.0,0,1,554,2515,2515,61,1029,,,4.473,beauty
fixed_1139.json,6,1,1,1.0,0,1,554,4485,4485,88,1064,,,7.673,fashion
fixed_1140.json,15,0,0,0.0,1,0,554,15300,15300,288,1272,,,17.273,furniture
fixed_1141.json,4,0,1,0.5,0,1,554,2335,2335,46,942,,,4.473,food
fixed_1142.json,4,1,1,1.0,0,1,554,2439,2439,75,999,,,4.473,beauty
fixed_1143.json,6,1,1,1.0,0,1,554,4489,4489,87,1072,,,7.673,furniture
fixed_1144.json,5,0,1,0.6666666666666666,0,1,554,3315,3315,62,974,,,6.073,electronics
fixed_1145.json,9,0,1,0.75,1,1,554,9252,9252,125,1614,,,8.873,electronics
fixed_1146.json,15,0,0,0.0,1,0,554,20198,20198,276,1853,,,15.673,electronics
fixed_1147.json,15,0,0,0.0,1,0,554,17556,17556,270,1655,,,17.673,food
fixed_1148.json,5,1,1,1.0,0,1,554,3237,3237,70,949,,,6.073,electronics
fixed_1149.json,6,1,1,1.0,0,1,554,4955,4955,103,1190,,,7.673,fashion
fixed_1150.json,7,0,1,0.3333333333333333,1,1,554,5645,5645,102,1255,,,9.473,fashion
fixed_1151.json,4,0,1,0.6666666666666666,0,1,554,2263,2263,53,887,,,4.473,beauty
fixed_1152.json,6,0,1,0.6666666666666666,0,1,554,4310,4310,78,1011,,,7.673,fashion
fixed_1153.json,5,1,1,1.0,0,1,554,3799,3799,79,1187,,,6.073,electronics
fixed_1154.json,15,0,0,0.0,1,0,554,20636,20636,242,1912,,,14.373,food
fixed_1155.json,5,0,1,0.75,0,1,554,3314,3314,67,971,,,6.073,fashion
fixed_1156.json,4,1,1,1.0,0,1,554,2354,2354,51,935,,,4.473,electronics
fixed_1157.json,6,0,1,0.6666666666666666,1,1,554,4492,4492,85,1119,,,8.473,food
fixed_1158.json,6,1,1,1.0,0,1,554,4249,4249,81,998,,,7.673,fashion
fixed_1159.json,6,0,1,0.3333333333333333,1,1,554,4666,4666,105,1229,,,7.873,electronics
fixed_1160.json,5,0,1,0.2,0,1,554,3895,3895,85,1268,,,6.073,furniture
fixed_1161.json,4,1,1,1.0,0,1,554,2271,2271,52,894,,,4.473,furniture
fixed_1162.json,5,1,1,1.0,0,1,554,3390,3390,72,1013,,,6.073,food
fixed_1163.json,5,1,1,1.0,0,1,554,3519,3519,66,1064,,,6.073,beauty
fixed_1164.json,6,1,1,1.0,0,1,554,4213,4213,91,991,,,7.673,fashion
fixed_1165.json,4,0,1,0.05,0,1,554,2249,2249,45,882,,,4.473,food
fixed_1166.json,6,0,1,0.6666666666666666,0,1,554,4200,4200,80,982,,,7.673,fashion
fixed_1167.json,4,0,1,0.75,0,1,554,2369,2369,54,953,,,4.473,food
fixed_1168.json,15,0,0,0.0,1,0,554,14606,14606,284,1220,,,32.773,fashion
fixed_1169.json,6,0,1,0.8,0,1,554,4534,4534,76,1081,,,7.673,fashion
fixed_1170.json,4,0,1,0.6666666666666666,0,1,554,2408,2408,52,973,,,4.473,food
fixed_1171.json,4,0,1,0.5,0,1,554,2300,2300,54,916,,,4.473,electronics
fixed_1172.json,5,0,1,0.25,0,1,554,3250,3250,63,954,,,6.073,fashion
fixed_1173.json,5,1,1,1.0,0,1,554,3139,3139,69,926,,,6.073,fashion
fixed_1174.json,5,0,1,0.5,0,1,554,3410,3410,69,1020,,,6.073,fashion
fixed_1175.json,5,0,1,0.6666666666666666,0,1,554,3432,3432,62,1023,,,6.073,furniture
fixed_1176.json,6,0,1,0.75,0,1,554,4095,4095,77,946,,,7.673,fashion
fixed_1177.json,15,0,0,0.0,1,0,554,20466,20466,228,2158,,,17.473,electronics
fixed_1178.json,4,0,1,0.5,0,1,554,2360,2360,49,949,,,4.473,food
fixed_1179.json,4,0,1,0.5,0,1,554,2258,2258,53,886,,,4.473,beauty
fixed_1180.json,15,0,0,0.0,1,0,554,20526,20526,246,2240,,,15.573,electronics
fixed_1181.json,4,0,1,0.5,0,1,554,2374,2374,56,948,,,4.473,food
fixed_1182.json,5,0,1,0.75,0,1,554,3381,3381,65,1003,,,6.073,furniture
fixed_1183.json,12,0,1,0.3333333333333333,1,1,554,14964,14964,175,1972,,,14.673,electronics
fixed_1184.json,15,0,0,0.0,1,0,554,15644,15644,372,1345,,,33.973,furniture
fixed_1185.json,4,1,1,1.0,0,1,554,2279,2279,52,906,,,4.473,electronics
fixed_1186.json,15,1,1,1.0,1,0,554,25861,25861,220,3121,,,16.473,electronics
fixed_1187.json,6,0,1,0.75,0,1,554,4258,4258,80,988,,,7.673,fashion
fixed_1188.json,5,0,1,0.3333333333333333,0,1,554,3268,3268,65,962,,,6.073,beauty
fixed_1189.json,5,1,1,1.0,0,1,554,3281,3281,70,969,,,6.073,fashion
fixed_1190.json,5,0,1,0.6666666666666666,0,1,554,4228,4228,83,1400,,,6.073,electronics
fixed_1191.json,4,0,1,0.6666666666666666,0,1,554,2353,2353,54,952,,,4.473,beauty
fixed_1192.json,4,1,1,1.0,0,1,554,2361,2361,53,941,,,4.473,food
fixed_1193.json,4,1,1,1.0,0,1,554,2316,2316,48,930,,,4.473,electronics
fixed_1194.json,4,0,1,0.6666666666666666,0,1,554,2451,2451,50,1002,,,4.473,beauty
fixed_1195.json,4,0,1,0.6666666666666666,0,1,554,2328,2328,50,934,,,4.473,electronics
fixed_1196.json,10,0,1,0.8333333333333334,1,1,554,14772,14772,139,3265,,,8.773,fashion
fixed_1197.json,4,0,1,0.1,0,1,554,2355,2355,47,953,,,4.473,food
fixed_1198.json,5,1,1,1.0,0,1,554,3922,3922,72,1246,,,6.073,electronics
fixed_1199.json,6,1,1,1.0,0,1,554,4484,4484,81,1048,,,7.673,beauty
